1.651000000000000000e+03,8.727654711361090000e+14
1.652000000000000000e+03,8.727654753027750000e+14
1.653000000000000000e+03,8.727654794694420000e+14
1.654000000000000000e+03,8.727654836361090000e+14
1.655000000000000000e+03,8.727654878027750000e+14
1.656000000000000000e+03,8.727654919965420000e+14
1.657000000000000000e+03,8.727654961632080000e+14
1.658000000000000000e+03,8.727655003298750000e+14
1.659000000000000000e+03,8.727655044965420000e+14
1.660000000000000000e+03,8.727655086632080000e+14
1.661000000000000000e+03,8.727655128298750000e+14
1.662000000000000000e+03,8.727655169965420000e+14
1.663000000000000000e+03,8.727655211632080000e+14
