1.638000000000000000e+03,8.727654169014900000e+14
1.639000000000000000e+03,8.727654210681560000e+14
1.640000000000000000e+03,8.727654252618820000e+14
1.641000000000000000e+03,8.727654294285480000e+14
1.642000000000000000e+03,8.727654335952150000e+14
1.643000000000000000e+03,8.727654377618820000e+14
1.644000000000000000e+03,8.727654419285480000e+14
1.645000000000000000e+03,8.727654460952150000e+14
1.646000000000000000e+03,8.727654502618820000e+14
1.647000000000000000e+03,8.727654544285480000e+14
1.648000000000000000e+03,8.727654586361090000e+14
1.649000000000000000e+03,8.727654628027750000e+14
1.650000000000000000e+03,8.727654669694420000e+14
