1.625000000000000000e+03,8.727653627073160000e+14
1.626000000000000000e+03,8.727653668739830000e+14
1.627000000000000000e+03,8.727653710406500000e+14
1.628000000000000000e+03,8.727653752073160000e+14
1.629000000000000000e+03,8.727653793739830000e+14
1.630000000000000000e+03,8.727653835406500000e+14
1.631000000000000000e+03,8.727653877073160000e+14
1.632000000000000000e+03,8.727653919014900000e+14
1.633000000000000000e+03,8.727653960681560000e+14
1.634000000000000000e+03,8.727654002348230000e+14
1.635000000000000000e+03,8.727654044014900000e+14
1.636000000000000000e+03,8.727654085681560000e+14
1.637000000000000000e+03,8.727654127348230000e+14
