1.807000000000000000e+03,8.727661216761070000e+14
1.808000000000000000e+03,8.727661258612480000e+14
1.809000000000000000e+03,8.727661300279140000e+14
1.810000000000000000e+03,8.727661341945810000e+14
1.811000000000000000e+03,8.727661383612480000e+14
1.812000000000000000e+03,8.727661425279140000e+14
1.813000000000000000e+03,8.727661466945810000e+14
1.814000000000000000e+03,8.727661508612480000e+14
1.815000000000000000e+03,8.727661550279140000e+14
1.816000000000000000e+03,8.727661592152920000e+14
1.817000000000000000e+03,8.727661633819580000e+14
1.818000000000000000e+03,8.727661675486250000e+14
1.819000000000000000e+03,8.727661717152920000e+14
