9.490000000000000000e+02,8.727625436400950000e+14
9.500000000000000000e+02,8.727625478067620000e+14
9.510000000000000000e+02,8.727625519734280000e+14
9.520000000000000000e+02,8.727625562055660000e+14
9.530000000000000000e+02,8.727625603722320000e+14
9.540000000000000000e+02,8.727625645388990000e+14
9.550000000000000000e+02,8.727625687055660000e+14
9.560000000000000000e+02,8.727625728722320000e+14
9.570000000000000000e+02,8.727625770388990000e+14
9.580000000000000000e+02,8.727625812055660000e+14
9.590000000000000000e+02,8.727625853722320000e+14
9.600000000000000000e+02,8.727625895207100000e+14
9.610000000000000000e+02,8.727625936873760000e+14
