1.352000000000000000e+03,8.727642242453210000e+14
1.353000000000000000e+03,8.727642284119870000e+14
1.354000000000000000e+03,8.727642325786540000e+14
1.355000000000000000e+03,8.727642367453210000e+14
1.356000000000000000e+03,8.727642409119870000e+14
1.357000000000000000e+03,8.727642450786540000e+14
1.358000000000000000e+03,8.727642492453210000e+14
1.359000000000000000e+03,8.727642534119870000e+14
1.360000000000000000e+03,8.727642576084390000e+14
1.361000000000000000e+03,8.727642617751050000e+14
1.362000000000000000e+03,8.727642659417720000e+14
1.363000000000000000e+03,8.727642701084390000e+14
1.364000000000000000e+03,8.727642742751050000e+14
