1.612000000000000000e+03,8.727653085279130000e+14
1.613000000000000000e+03,8.727653126945800000e+14
1.614000000000000000e+03,8.727653168612470000e+14
1.615000000000000000e+03,8.727653210279130000e+14
1.616000000000000000e+03,8.727653251858730000e+14
1.617000000000000000e+03,8.727653293525390000e+14
1.618000000000000000e+03,8.727653335192060000e+14
1.619000000000000000e+03,8.727653376858730000e+14
1.620000000000000000e+03,8.727653418525390000e+14
1.621000000000000000e+03,8.727653460192060000e+14
1.622000000000000000e+03,8.727653501858730000e+14
1.623000000000000000e+03,8.727653543525390000e+14
1.624000000000000000e+03,8.727653585406500000e+14
