1.573000000000000000e+03,8.727651458505050000e+14
1.574000000000000000e+03,8.727651500171720000e+14
1.575000000000000000e+03,8.727651541838380000e+14
1.576000000000000000e+03,8.727651584389650000e+14
1.577000000000000000e+03,8.727651626056310000e+14
1.578000000000000000e+03,8.727651667722980000e+14
1.579000000000000000e+03,8.727651709389650000e+14
1.580000000000000000e+03,8.727651751056310000e+14
1.581000000000000000e+03,8.727651792722980000e+14
1.582000000000000000e+03,8.727651834389650000e+14
1.583000000000000000e+03,8.727651876056310000e+14
1.584000000000000000e+03,8.727651917406820000e+14
1.585000000000000000e+03,8.727651959073480000e+14
