9.360000000000000000e+02,8.727624894366040000e+14
9.370000000000000000e+02,8.727624936032700000e+14
9.380000000000000000e+02,8.727624977699370000e+14
9.390000000000000000e+02,8.727625019366040000e+14
9.400000000000000000e+02,8.727625061032700000e+14
9.410000000000000000e+02,8.727625102699370000e+14
9.420000000000000000e+02,8.727625144366040000e+14
9.430000000000000000e+02,8.727625186032700000e+14
9.440000000000000000e+02,8.727625228067620000e+14
9.450000000000000000e+02,8.727625269734280000e+14
9.460000000000000000e+02,8.727625311400950000e+14
9.470000000000000000e+02,8.727625353067620000e+14
9.480000000000000000e+02,8.727625394734280000e+14
