1.781000000000000000e+03,8.727660132469490000e+14
1.782000000000000000e+03,8.727660174136160000e+14
1.783000000000000000e+03,8.727660215802820000e+14
1.784000000000000000e+03,8.727660257848320000e+14
1.785000000000000000e+03,8.727660299514980000e+14
1.786000000000000000e+03,8.727660341181650000e+14
1.787000000000000000e+03,8.727660382848320000e+14
1.788000000000000000e+03,8.727660424514980000e+14
1.789000000000000000e+03,8.727660466181650000e+14
1.790000000000000000e+03,8.727660507848320000e+14
1.791000000000000000e+03,8.727660549514980000e+14
1.792000000000000000e+03,8.727660592518730000e+14
1.793000000000000000e+03,8.727660634185390000e+14
