9.880000000000000000e+02,8.727627063271060000e+14
9.890000000000000000e+02,8.727627104937730000e+14
9.900000000000000000e+02,8.727627146604400000e+14
9.910000000000000000e+02,8.727627188271060000e+14
9.920000000000000000e+02,8.727627229720860000e+14
9.930000000000000000e+02,8.727627271387520000e+14
9.940000000000000000e+02,8.727627313054190000e+14
9.950000000000000000e+02,8.727627354720860000e+14
9.960000000000000000e+02,8.727627396387520000e+14
9.970000000000000000e+02,8.727627438054190000e+14
9.980000000000000000e+02,8.727627479720860000e+14
9.990000000000000000e+02,8.727627521387520000e+14
1.000000000000000000e+03,8.727627563384190000e+14
