1.846000000000000000e+03,8.727662843092050000e+14
1.847000000000000000e+03,8.727662884758710000e+14
1.848000000000000000e+03,8.727662926546640000e+14
1.849000000000000000e+03,8.727662968213300000e+14
1.850000000000000000e+03,8.727663009879970000e+14
1.851000000000000000e+03,8.727663051546640000e+14
1.852000000000000000e+03,8.727663093213300000e+14
1.853000000000000000e+03,8.727663134879970000e+14
1.854000000000000000e+03,8.727663176546640000e+14
1.855000000000000000e+03,8.727663218213300000e+14
1.856000000000000000e+03,8.727663260317390000e+14
1.857000000000000000e+03,8.727663301984050000e+14
1.858000000000000000e+03,8.727663343650720000e+14
