9.750000000000000000e+02,8.727626520717350000e+14
9.760000000000000000e+02,8.727626562397450000e+14
9.770000000000000000e+02,8.727626604064110000e+14
9.780000000000000000e+02,8.727626645730780000e+14
9.790000000000000000e+02,8.727626687397450000e+14
9.800000000000000000e+02,8.727626729064110000e+14
9.810000000000000000e+02,8.727626770730780000e+14
9.820000000000000000e+02,8.727626812397450000e+14
9.830000000000000000e+02,8.727626854064110000e+14
9.840000000000000000e+02,8.727626896604400000e+14
9.850000000000000000e+02,8.727626938271060000e+14
9.860000000000000000e+02,8.727626979937730000e+14
9.870000000000000000e+02,8.727627021604400000e+14
