1.456000000000000000e+03,8.727646579305830000e+14
1.457000000000000000e+03,8.727646620972490000e+14
1.458000000000000000e+03,8.727646662639160000e+14
1.459000000000000000e+03,8.727646704305830000e+14
1.460000000000000000e+03,8.727646745972490000e+14
1.461000000000000000e+03,8.727646787639160000e+14
1.462000000000000000e+03,8.727646829305830000e+14
1.463000000000000000e+03,8.727646870972490000e+14
1.464000000000000000e+03,8.727646913114830000e+14
1.465000000000000000e+03,8.727646954781490000e+14
1.466000000000000000e+03,8.727646996448160000e+14
1.467000000000000000e+03,8.727647038114830000e+14
1.468000000000000000e+03,8.727647079781490000e+14
