1.365000000000000000e+03,8.727642784417720000e+14
1.366000000000000000e+03,8.727642826084390000e+14
1.367000000000000000e+03,8.727642867751050000e+14
1.368000000000000000e+03,8.727642909753010000e+14
1.369000000000000000e+03,8.727642951419670000e+14
1.370000000000000000e+03,8.727642993086340000e+14
1.371000000000000000e+03,8.727643034753010000e+14
1.372000000000000000e+03,8.727643076419670000e+14
1.373000000000000000e+03,8.727643118086340000e+14
1.374000000000000000e+03,8.727643159753010000e+14
1.375000000000000000e+03,8.727643201419670000e+14
1.376000000000000000e+03,8.727643244866540000e+14
1.377000000000000000e+03,8.727643286533200000e+14
