1.443000000000000000e+03,8.727646037309570000e+14
1.444000000000000000e+03,8.727646078976230000e+14
1.445000000000000000e+03,8.727646120642900000e+14
1.446000000000000000e+03,8.727646162309570000e+14
1.447000000000000000e+03,8.727646203976230000e+14
1.448000000000000000e+03,8.727646245718180000e+14
1.449000000000000000e+03,8.727646287384840000e+14
1.450000000000000000e+03,8.727646329051510000e+14
1.451000000000000000e+03,8.727646370718180000e+14
1.452000000000000000e+03,8.727646412384840000e+14
1.453000000000000000e+03,8.727646454051510000e+14
1.454000000000000000e+03,8.727646495718180000e+14
1.455000000000000000e+03,8.727646537384840000e+14
