1.742000000000000000e+03,8.727658506958830000e+14
1.743000000000000000e+03,8.727658548625490000e+14
1.744000000000000000e+03,8.727658589671230000e+14
1.745000000000000000e+03,8.727658631337890000e+14
1.746000000000000000e+03,8.727658673004560000e+14
1.747000000000000000e+03,8.727658714671230000e+14
1.748000000000000000e+03,8.727658756337890000e+14
1.749000000000000000e+03,8.727658798004560000e+14
1.750000000000000000e+03,8.727658839671230000e+14
1.751000000000000000e+03,8.727658881337890000e+14
1.752000000000000000e+03,8.727658923347990000e+14
1.753000000000000000e+03,8.727658965014650000e+14
1.754000000000000000e+03,8.727659006681320000e+14
