1.989000000000000000e+03,8.727668806336680000e+14
1.990000000000000000e+03,8.727668848003350000e+14
1.991000000000000000e+03,8.727668889670010000e+14
1.992000000000000000e+03,8.727668931888440000e+14
1.993000000000000000e+03,8.727668973555100000e+14
1.994000000000000000e+03,8.727669015221770000e+14
1.995000000000000000e+03,8.727669056888440000e+14
1.996000000000000000e+03,8.727669098555100000e+14
1.997000000000000000e+03,8.727669140221770000e+14
1.998000000000000000e+03,8.727669181888440000e+14
1.999000000000000000e+03,8.727669223555100000e+14
2.000000000000000000e+03,8.727669265220550000e+14
2.001000000000000000e+03,8.727669306887210000e+14
