1.911000000000000000e+03,8.727665553730070000e+14
1.912000000000000000e+03,8.727665596145840000e+14
1.913000000000000000e+03,8.727665637812500000e+14
1.914000000000000000e+03,8.727665679479170000e+14
1.915000000000000000e+03,8.727665721145840000e+14
1.916000000000000000e+03,8.727665762812500000e+14
1.917000000000000000e+03,8.727665804479170000e+14
1.918000000000000000e+03,8.727665846145840000e+14
1.919000000000000000e+03,8.727665887812500000e+14
1.920000000000000000e+03,8.727665929130870000e+14
1.921000000000000000e+03,8.727665970797530000e+14
1.922000000000000000e+03,8.727666012464200000e+14
1.923000000000000000e+03,8.727666054130870000e+14
