1.599000000000000000e+03,8.727652542667640000e+14
1.600000000000000000e+03,8.727652584721680000e+14
1.601000000000000000e+03,8.727652626388340000e+14
1.602000000000000000e+03,8.727652668055010000e+14
1.603000000000000000e+03,8.727652709721680000e+14
1.604000000000000000e+03,8.727652751388340000e+14
1.605000000000000000e+03,8.727652793055010000e+14
1.606000000000000000e+03,8.727652834721680000e+14
1.607000000000000000e+03,8.727652876388340000e+14
1.608000000000000000e+03,8.727652918612470000e+14
1.609000000000000000e+03,8.727652960279130000e+14
1.610000000000000000e+03,8.727653001945800000e+14
1.611000000000000000e+03,8.727653043612470000e+14
