1.508000000000000000e+03,8.727648747878820000e+14
1.509000000000000000e+03,8.727648789545490000e+14
1.510000000000000000e+03,8.727648831212160000e+14
1.511000000000000000e+03,8.727648872878820000e+14
1.512000000000000000e+03,8.727648914692790000e+14
1.513000000000000000e+03,8.727648956359450000e+14
1.514000000000000000e+03,8.727648998026120000e+14
1.515000000000000000e+03,8.727649039692790000e+14
1.516000000000000000e+03,8.727649081359450000e+14
1.517000000000000000e+03,8.727649123026120000e+14
1.518000000000000000e+03,8.727649164692790000e+14
1.519000000000000000e+03,8.727649206359450000e+14
1.520000000000000000e+03,8.727649248509930000e+14
