1.118000000000000000e+03,8.727632484041740000e+14
1.119000000000000000e+03,8.727632525708400000e+14
1.120000000000000000e+03,8.727632567652990000e+14
1.121000000000000000e+03,8.727632609319650000e+14
1.122000000000000000e+03,8.727632650986320000e+14
1.123000000000000000e+03,8.727632692652990000e+14
1.124000000000000000e+03,8.727632734319650000e+14
1.125000000000000000e+03,8.727632775986320000e+14
1.126000000000000000e+03,8.727632817652990000e+14
1.127000000000000000e+03,8.727632859319650000e+14
1.128000000000000000e+03,8.727632901177160000e+14
1.129000000000000000e+03,8.727632942843820000e+14
1.130000000000000000e+03,8.727632984510490000e+14
