1.560000000000000000e+03,8.727650916533610000e+14
1.561000000000000000e+03,8.727650958200270000e+14
1.562000000000000000e+03,8.727650999866940000e+14
1.563000000000000000e+03,8.727651041533610000e+14
1.564000000000000000e+03,8.727651083200270000e+14
1.565000000000000000e+03,8.727651124866940000e+14
1.566000000000000000e+03,8.727651166533610000e+14
1.567000000000000000e+03,8.727651208200270000e+14
1.568000000000000000e+03,8.727651250171720000e+14
1.569000000000000000e+03,8.727651291838380000e+14
1.570000000000000000e+03,8.727651333505050000e+14
1.571000000000000000e+03,8.727651375171720000e+14
1.572000000000000000e+03,8.727651416838380000e+14
