7.540000000000000000e+02,8.727617304484030000e+14
7.550000000000000000e+02,8.727617346150700000e+14
7.560000000000000000e+02,8.727617387817360000e+14
7.570000000000000000e+02,8.727617429484030000e+14
7.580000000000000000e+02,8.727617471150700000e+14
7.590000000000000000e+02,8.727617512817360000e+14
7.600000000000000000e+02,8.727617554890120000e+14
7.610000000000000000e+02,8.727617596556780000e+14
7.620000000000000000e+02,8.727617638223450000e+14
7.630000000000000000e+02,8.727617679890120000e+14
7.640000000000000000e+02,8.727617721556780000e+14
7.650000000000000000e+02,8.727617763223450000e+14
7.660000000000000000e+02,8.727617804890120000e+14
