1.430000000000000000e+03,8.727645496243490000e+14
1.431000000000000000e+03,8.727645537910150000e+14
1.432000000000000000e+03,8.727645578699140000e+14
1.433000000000000000e+03,8.727645620365800000e+14
1.434000000000000000e+03,8.727645662032470000e+14
1.435000000000000000e+03,8.727645703699140000e+14
1.436000000000000000e+03,8.727645745365800000e+14
1.437000000000000000e+03,8.727645787032470000e+14
1.438000000000000000e+03,8.727645828699140000e+14
1.439000000000000000e+03,8.727645870365800000e+14
1.440000000000000000e+03,8.727645912309570000e+14
1.441000000000000000e+03,8.727645953976230000e+14
1.442000000000000000e+03,8.727645995642900000e+14
