1.274000000000000000e+03,8.727638989719640000e+14
1.275000000000000000e+03,8.727639031386310000e+14
1.276000000000000000e+03,8.727639073052970000e+14
1.277000000000000000e+03,8.727639114719640000e+14
1.278000000000000000e+03,8.727639156386310000e+14
1.279000000000000000e+03,8.727639198052970000e+14
1.280000000000000000e+03,8.727639240073650000e+14
1.281000000000000000e+03,8.727639281740310000e+14
1.282000000000000000e+03,8.727639323406980000e+14
1.283000000000000000e+03,8.727639365073650000e+14
1.284000000000000000e+03,8.727639406740310000e+14
1.285000000000000000e+03,8.727639448406980000e+14
1.286000000000000000e+03,8.727639490073650000e+14
