0.18715659,0.1115312,0.082719944,872757150270327
0.20515946,0.12039108,0.07885624,872757152782004
0.22609341,0.1285848,0.07487596,872757155292543
0.24596152,0.1379776,0.07036275,872757157818340
0.26729518,0.1467209,0.06678216,872757160315736
0.28689682,0.15717955,0.06000402,872757162827088
0.30919638,0.16001071,0.054991193,872757165338848
0.33004707,0.16094333,0.04268396,872757167864848
0.35116425,0.15786237,0.03265831,872757170361715
0.37134877,0.15491462,0.024764357,872757172888001
0.38871878,0.15451492,0.015771247,872757175383647
0.40232503,0.15613036,0.012074081,872757177895202
0.41060203,0.16069353,0.010208843,872757180407084
0.41098505,0.16938686,0.0076274886,872757182921000
0.4105354,0.18236026,0.008210375,872757185434143
0.40235835,0.19733211,0.008626723,872757187941548
0.3909504,0.21458556,0.012090735,872757190452249
0.37461293,0.23062328,0.016071018,872757192963642
0.3534625,0.2486761,0.021483537,872757195475239
0.33432713,0.25935125,0.025880167,872757197975971
0.30919638,0.27070922,0.034107197,872757200487527
0.2880626,0.2764548,0.04265065,872757202998553
0.26239893,0.2847318,0.0501116,872757205507505
0.24491233,0.28111792,0.05898813,872757208021462
0.22232963,0.28603083,0.06275191,872757210532936
0.21003905,0.28281662,0.06751493,872757213044573
0.1932186,0.28731316,0.06758155,872757215555519
0.17986217,0.29182637,0.06631585,872757218067400
0.16449063,0.3017854,0.061402947,872757220592465
0.1449889,0.31507522,0.054358345,872757223107235
0.12468778,0.33009705,0.046614278,872757225601783
0.09890754,0.3456518,0.039253253,872757228129818
0.06913036,0.35850862,0.03164242,872757230638078
0.0377544,0.37041616,0.023482006,872757233152929
0.003863706,0.37481278,0.014305704,872757235664242
-0.02533059,0.3693503,0.007860643,872757238153987
-0.052493107,0.35744277,-0.0026646247,872757240683610
-0.076458074,0.33862385,-0.004746363,872757243198624
-0.09199617,0.3152584,-0.011441233,872757245695450
-0.105369255,0.28468186,-0.013423047,872757248221247
-0.10968262,0.2508078,-0.013772779,872757250715103
-0.10971592,0.21468548,-0.011691041,872757253235285
-0.10720119,0.17589854,-0.0099756885,872757255756444
-0.098291345,0.13687845,-0.003863706,872757258266778
-0.086167306,0.09930723,-0.0023981624,872757260761896
-0.07036275,0.07194487,0.0020650842,872757263272190
-0.056023736,0.051926874,0.0056956355,872757265805882
-0.043183576,0.040468987,0.0079272585,872757268312310
-0.029843798,0.036105666,0.010392036,872757270807672
-0.023831738,0.037721094,0.010924961,872757273335259
-0.019984685,0.045365237,0.011824273,872757275830132
-0.014921899,0.04806317,0.012357198,872757278357719
-0.009476072,0.051710375,0.013955972,872757280866224
-0.0026646247,0.055457503,0.012223966,872757283380750
0.0073110643,0.058455206,0.015687978,872757285892021
0.02333212,0.059437785,0.01573794,872757288386405
0.04026914,0.06057025,0.02030111,872757290911674
0.061736025,0.061053216,0.02289912,872757293427298
0.08881527,0.06356795,0.028544793,872757295937634
0.11426244,0.06849751,0.036055703,872757298446788
0.14678752,0.07545884,0.044898927,872757300957490
0.17769717,0.08323622,0.054524884,872757303470917
0.21167113,0.09609303,0.064384,872757305983043
0.24214777,0.11619429,0.075542115,872757308492564
0.27142534,0.13919334,0.0814709,872757311002940
0.2985379,0.16783805,0.09136332,872757313500051
0.3223197,0.2004464,0.09590984,872757316029063
0.3415716,0.23170578,0.09989012,872757318540944
0.3576093,0.26428083,0.10280456,872757321061940
0.3699332,0.29284227,0.10400364,872757323574106
0.37677795,0.323652,0.10783403,872757326058156
0.38135776,0.35367897,0.1115312,872757328578907
0.37992552,0.38085815,0.114678785,872757331107268
0.37276435,0.40550593,0.12142362,872757333592375
0.36482045,0.4254573,0.12660298,872757336134652
0.35168052,0.43966308,0.13592917,872757338625008
0.3376246,0.44863954,0.14527202,872757341153329
0.3226361,0.45198697,0.15226665,872757343665739
0.3063486,0.45107102,0.16205914,872757346158984
0.29152662,0.44425955,0.17176837,872757348687589
0.27204153,0.43461695,0.18107791,872757351170540
0.25552085,0.4194952,0.18897186,872757353693285
0.23741807,0.39834476,0.19648276,872757356204475
0.21919869,0.3720982,0.20137902,872757358716112
0.20221171,0.3380576,0.20139568,872757361245857
0.18659034,0.29583997,0.19801493,872757363727708
0.17406662,0.24905914,0.19253579,872757366271532
0.16582292,0.20012997,0.18429211,872757368773077
0.16359131,0.14908576,0.1752657,872757371276780
0.16244219,0.10002335,0.16292515,872757373784999
0.16700536,0.05166041,0.15271631,872757376316900
0.17516577,0.011741003,0.14234093,872757378821823
0.18304306,-0.026429746,0.13274828,872757381335821
0.19501722,-0.055224348,0.124854326,872757383822555
0.2068415,-0.07957236,0.12064089,872757386341639
0.2159845,-0.098058194,0.11532829,872757388871342
0.229241,-0.11276359,0.1102655,872757391381190
0.2407655,-0.12332217,0.10745099,872757393893477
0.25335586,-0.13429709,0.10115582,872757396406822
0.26636255,-0.14730379,0.092495784,872757398920166
0.27963573,-0.15896152,0.08263668,872757401410079
0.29783842,-0.16757159,0.06851416,872757403938805
0.315808,-0.1825934,0.05429173,872757406457767
0.3356095,-0.18624061,0.040002678,872757408961022
0.35391214,-0.18650708,0.029294219,872757411472660
0.36701876,-0.1836093,0.017336715,872757413966393
0.37674463,-0.17333384,0.007194487,872757416460208
0.37912613,-0.1579956,-0.0021983155,872757419013593
0.37497932,-0.1441229,-0.009076378,872757421519290
0.3651868,-0.12478771,-0.015354901,872757424014284
0.34819984,-0.10600211,-0.022033116,872757426537966
0.3314793,-0.0893482,-0.026979325,872757429034547
0.31127813,-0.06948009,-0.029827144,872757431563600
0.29255915,-0.05147722,-0.034107197,872757434075237
0.2751558,-0.031192765,-0.03535624,872757436590944
0.25775248,-0.015454824,-0.036571976,872757439083660
0.24436274,0.0043133614,-0.03685509,872757441591839
0.23322128,0.022499425,-0.034873277,872757444120809
0.22354536,0.038437214,-0.02767879,872757446619182
0.21588457,0.052359875,-0.022865811,872757449143270
0.21223736,0.06323487,-0.017753063,872757451637411
0.21285355,0.07557542,-0.011308001,872757454149170
0.21188763,0.08283652,-0.0053625572,872757456682332
0.21451895,0.085700996,0.0033973965,872757459172118
0.21705034,0.083202906,0.008476838,872757461700276
0.21718358,0.07680781,0.0146387825,872757464227334
0.21680053,0.0644173,0.022566041,872757466736938
0.21498525,0.043833077,0.028528139,872757469234373
0.21371956,0.019884763,0.030260146,872757471748656
0.21310337,-0.005379211,0.036538668,872757474253335
0.21252048,-0.03267496,0.038437214,872757476772622
0.21245386,-0.05980417,0.044582505,872757479275755
0.21278694,-0.08575095,0.04699732,872757481774249
0.21443568,-0.110198885,0.052476455,872757484303708
0.21848258,-0.13023354,0.058321975,872757486820636
0.22212978,-0.14998506,0.06536657,872757489299802
0.22790869,-0.16345808,0.06959667,872757491822995
0.23283824,-0.17130207,0.07857312,872757494349321
0.2405823,-0.17658135,0.085417874,872757496842811
0.24711064,-0.17561543,0.089681275,872757499386023
0.2572029,-0.16857083,0.097258806,872757501865312
0.2699598,-0.15473142,0.10240486,872757504394568
0.28496498,-0.13271497,0.10603541,872757506909623
0.3034508,-0.10590218,0.10580226,872757509416825
0.3235021,-0.07479268,0.10646842,872757511911169
0.34501895,-0.037421323,0.10152221,872757514414587
0.3648038,-0.001232389,0.10243817,872757516951940
0.38647053,0.035206355,0.09589318,872757519462926
0.4088034,0.068947166,0.090047665,872757521973669
0.4272726,0.102554746,0.083919026,872757524468297
0.44400975,0.13281488,0.077657156,872757527000686
0.45408538,0.15984417,0.07074579,872757529508417
0.4636447,0.18324292,0.06371784,872757532019200
0.46572644,0.20544256,0.059471093,872757534516229
0.46822453,0.22374521,0.053109303,872757537066197
0.4640444,0.23871708,0.051543836,872757539553786
0.45961446,0.24899253,0.04947875,872757542064732
0.4517205,0.2567366,0.04887921,872757544592359
0.44089547,0.26166615,0.05161045,872757547070631
0.4334179,0.26244888,0.051843606,872757549582146
0.42419162,0.26499695,0.056057043,872757552110263
0.41684723,0.26326492,0.059637632,872757554609164
0.41083518,0.26126647,0.06388438,872757557119255
0.40695482,0.26246554,0.06626589,872757559645296
0.4053394,0.26141635,0.07131202,872757562156282
0.4053394,0.2644973,0.07209475,872757564668367
0.4047898,0.26533002,0.076741196,872757567166861
0.40344083,0.26841098,0.077523924,872757569690543
0.4043568,0.26990983,0.08043836,872757572201447
0.40502298,0.27272436,0.08148756,872757574717235
0.40340754,0.27605513,0.08133767,872757577228790
0.40314108,0.2760718,0.082003824,872757579704458
0.40713802,0.2748727,0.0833528,872757582249949
0.40677163,0.27015963,0.07779039,872757584763336
0.409736,0.2647971,0.07515907,872757587266754
0.4121675,0.25806892,0.06776474,872757589772979
0.41354975,0.24945883,0.05903809,872757592294707
0.41506526,0.24109858,0.047913283,872757594786610
0.41658077,0.23452029,0.042250957,872757597319650
0.41688055,0.22844161,0.034706738,872757599823109
0.4154483,0.22477776,0.02606336,872757602323556
0.41478217,0.22301243,0.022749234,872757604832956
0.41253388,0.22419487,0.018485835,872757607365059
0.40877008,0.22900784,0.019768186,872757609872791
0.40502298,0.2354196,0.01931853,872757612362618
0.40017667,0.2422477,0.022865811,872757614892240
0.39374828,0.25027487,0.02358193,872757617416410
0.38758633,0.25896823,0.026712863,872757619918404
0.3826068,0.26622933,0.035689317,872757622415514
0.37696114,0.2732073,0.041085184,872757624946235
0.37373027,0.27458957,0.049578674,872757627459662
0.372781,0.27448967,0.0565067,872757629964017
0.3715819,0.26781145,0.059870787,872757632476182
0.37106565,0.25726953,0.06538323,872757634959703
0.37642822,0.24341348,0.07346038,872757637480943
0.38020864,0.22632657,0.07704096,872757640008856
0.38760298,0.20627527,0.07997205,872757642521429
0.39126685,0.18355934,0.084252104,872757645039007
0.39797837,0.1609933,0.08919831,872757647526271
0.40552258,0.13882695,0.093345135,872757650038030
0.41250056,0.118925534,0.09707561,872757652549464
0.41814625,0.100772776,0.10198852,872757655060816
0.42552394,0.08476838,0.10850019,872757657587305
0.43649885,0.068231046,0.11261371,872757660083887
0.444959,0.050328102,0.116344176,872757662612085
0.4591315,0.033540964,0.12193989,872757665123926
0.4725046,0.023565276,0.12470444,872757667654931
0.48890868,0.024281394,0.12675287,872757670129053
0.5047632,0.036238898,0.12553713,872757672657454
0.52150035,0.064117536,0.1251541,872757675169946
0.5351399,0.10187194,0.12310567,872757677684390
0.5469975,0.15636352,0.12067419,872757680175316
0.55590737,0.21631756,0.11582791,872757682703311
0.5613199,0.28255016,0.110915005,872757685215559
0.5652835,0.34625134,0.10641845,872757687730288
0.5641677,0.41048545,0.1068348,872757690237572
0.56200266,0.46735853,0.10581891,872757692735658
0.5577226,0.5137896,0.10591883,872757695262148
0.5509445,0.5477802,0.10901646,872757697761944
0.5432504,0.57266116,0.111514546,872757700257590
0.53254193,0.5840191,0.11352967,872757702777569
0.5222498,0.5821539,0.119774885,872757705278708
0.50826055,0.57252795,0.12550382,872757707823100
0.49242267,0.5521602,0.13076647,872757710328553
